CustomerID,monetary,frequency,cycle,recency,R,F,M,segment
16014,653.13,4,85.33333333333333,36.0,3,3,3,Regular Customers
16015,690.25,4,15.333333333333334,4.0,5,3,3,Regular Customers
16016,1483.31,10,40.333333333333336,4.0,5,4,4,High Value Customers
16017,211.88,1,,48.0,3,1,1,Regular Customers
16018,408.9,2,141.0,40.0,3,2,2,Regular Customers
16019,3531.24,10,40.333333333333336,2.0,5,4,5,High Value Customers
16020,851.01,3,24.5,17.0,4,2,3,Regular Customers
16022,628.28,1,,261.0,1,1,3,Regular Customers
16023,719.81,3,110.0,47.0,3,2,3,Regular Customers
16024,245.96,1,,13.0,4,1,2,Regular Customers
16025,439.66,1,,30.0,4,1,2,Regular Customers
16026,236.09,1,,44.0,3,1,1,Regular Customers
16027,934.62,6,42.2,92.0,2,3,4,Regular Customers
16029,58193.85,65,5.234375,39.0,3,5,5,Regular Customers
16030,331.24,1,,310.0,1,1,2,Regular Customers
16031,548.94,2,155.0,93.0,2,2,3,Regular Customers
16033,8729.3,26,14.56,6.0,5,5,5,High Value Customers
16034,437.7,3,68.0,197.0,1,2,2,Regular Customers
16036,758.92,2,176.0,88.0,2,2,3,Regular Customers
16037,855.02,3,44.5,270.0,1,2,3,Regular Customers
16038,454.33,4,64.66666666666667,8.0,5,3,2,Regular Customers
16040,1313.55,3,101.5,66.0,3,2,4,Regular Customers
16041,3166.4,3,55.5,31.0,4,2,5,Potential High Value Customers
16042,1172.32,4,28.33333333333333,23.0,4,3,4,Potential High Value Customers
16043,773.99,4,93.33333333333331,38.0,3,3,3,Regular Customers
16045,1340.7,4,57.0,120.0,2,3,4,Regular Customers
16048,256.44,2,0.0,374.0,1,2,2,Regular Customers
16049,1111.79,3,17.5,41.0,3,2,4,Regular Customers
16050,137.9,1,,174.0,2,1,1,Regular Customers
16052,362.06,1,,55.0,3,1,2,Regular Customers
16053,1511.95,2,90.0,33.0,3,2,4,Regular Customers
16054,783.9,1,,146.0,2,1,3,Regular Customers
16055,134.8,1,,221.0,1,1,1,Regular Customers
16056,664.85,1,,46.0,3,1,3,Regular Customers
16057,2140.2200000000003,10,31.11111111111111,5.0,5,4,5,High Value Customers
16059,1459.86,6,60.4,66.0,3,3,4,Regular Customers
16062,1153.62,4,118.33333333333331,10.0,5,3,4,Potential High Value Customers
16063,335.32,1,,261.0,1,1,2,Regular Customers
16065,372.09,1,,366.0,1,1,2,Regular Customers
16066,1521.87,5,27.0,17.0,4,3,4,Potential High Value Customers
16070,852.15,2,10.0,23.0,4,2,3,Regular Customers
16071,326.24,1,,45.0,3,1,2,Regular Customers
16072,584.32,1,,289.0,1,1,3,Regular Customers
16073,94.35,2,6.0,292.0,1,2,1,Regular Customers
16076,2173.53,11,20.5,4.0,5,4,5,High Value Customers
16078,79.2,1,,284.0,1,1,1,Regular Customers
16079,1352.0,3,12.0,17.0,4,2,4,Potential High Value Customers
16080,176.6,2,193.0,82.0,2,2,1,Regular Customers
16081,2806.9,5,77.5,57.0,3,3,5,Regular Customers
16083,1317.62,2,260.0,101.0,2,2,4,Regular Customers
16084,436.18,1,,300.0,1,1,2,Regular Customers
16085,981.51,5,74.25,24.0,4,3,4,Potential High Value Customers
16086,1119.31,6,61.6,60.0,3,3,4,Regular Customers
16091,315.06,2,44.0,155.0,2,2,2,Regular Customers
16092,779.36,4,46.66666666666666,115.0,2,3,3,Regular Customers
16093,17.0,1,,107.0,2,1,1,Regular Customers
16094,1041.83,6,65.2,12.0,5,3,4,Potential High Value Customers
16096,320.62,1,,265.0,1,1,2,Regular Customers
16097,185.05,1,,241.0,1,1,1,Regular Customers
16098,2005.63,7,47.66666666666666,88.0,2,4,5,At Risk Customers
16099,731.9,3,87.5,51.0,3,2,3,Regular Customers
16101,1245.96,3,30.5,10.0,5,2,4,Potential High Value Customers
16102,1842.14,3,43.0,43.0,3,2,4,Regular Customers
16103,1429.64,6,45.2,8.0,5,3,4,Potential High Value Customers
16104,302.36,1,,62.0,3,1,2,Regular Customers
16105,336.96,1,,249.0,1,1,2,Regular Customers
16106,108.38,1,,66.0,3,1,1,Regular Customers
16107,3204.1600000000003,7,27.666666666666668,18.0,4,4,5,High Value Customers
16108,816.1,1,,85.0,2,1,3,Regular Customers
16109,611.88,2,90.0,219.0,1,2,3,Regular Customers
16110,1337.48,3,133.0,46.0,3,2,4,Regular Customers
16112,195.74,4,65.0,144.0,2,3,1,Regular Customers
16113,161.38,1,,184.0,1,1,1,Regular Customers
16114,135.75000000000003,1,,171.0,2,1,1,Regular Customers
16115,1667.97,8,40.42857142857143,10.0,5,4,4,High Value Customers
16116,592.88,1,,212.0,1,1,3,Regular Customers
16117,232.21,1,,190.0,1,1,1,Regular Customers
16119,423.36,2,64.0,9.0,5,2,2,Regular Customers
16120,1294.14,5,0.0,60.0,3,3,4,Regular Customers
16121,867.11,2,158.0,58.0,3,2,3,Regular Customers
16122,684.4200000000001,4,97.66666666666669,74.0,2,3,3,Regular Customers
16123,307.78,1,,52.0,3,1,2,Regular Customers
16124,187.15,2,1.0,317.0,1,2,1,Regular Customers
16125,289.35,1,,368.0,1,1,2,Regular Customers
16126,6287.77,4,89.0,30.0,4,3,5,Potential High Value Customers
16127,656.25,1,,40.0,3,1,3,Regular Customers
16128,1880.22,5,66.25,18.0,4,3,4,Potential High Value Customers
16131,3506.54,6,37.6,52.0,3,3,5,Regular Customers
16133,14312.62,43,7.5,4.0,5,5,5,High Value Customers
16134,603.6899999999999,3,169.0,22.0,4,2,3,Regular Customers
16135,517.55,1,,263.0,1,1,3,Regular Customers
16136,709.38,3,109.0,60.0,3,2,3,Regular Customers
16139,635.41,3,94.0,19.0,4,2,3,Regular Customers
16140,708.18,2,306.0,66.0,3,2,3,Regular Customers
16141,620.4,1,,89.0,2,1,3,Regular Customers
16142,535.34,1,,250.0,1,1,3,Regular Customers
16143,2419.84,7,61.0,4.0,5,4,5,High Value Customers
16144,175.2,1,,247.0,1,1,1,Regular Customers
16145,3741.98,18,20.647058823529413,9.0,5,5,5,High Value Customers
16146,734.13,3,37.5,158.0,2,2,3,Regular Customers
16147,375.0,1,,134.0,2,1,2,Regular Customers
16148,76.32000000000001,1,,297.0,1,1,1,Regular Customers
16149,280.52,2,138.0,5.0,5,2,2,Regular Customers
16150,1906.07,10,37.11111111111112,39.0,3,4,4,Regular Customers
16152,1829.04,1,,269.0,1,1,4,Regular Customers
16153,1824.23,5,76.25,50.0,3,3,4,Regular Customers
16156,3032.24,11,30.2,9.0,5,4,5,High Value Customers
16157,644.24,4,19.0,16.0,4,3,3,Regular Customers
16159,348.2,1,,282.0,1,1,2,Regular Customers
16160,1009.45,4,7.0,65.0,3,3,4,Regular Customers
16161,5455.77,24,15.956521739130435,2.0,5,5,5,High Value Customers
16162,37.4,1,,253.0,1,1,1,Regular Customers
16163,441.6,3,70.0,226.0,1,2,2,Regular Customers
16164,802.53,4,8.333333333333334,18.0,4,3,3,Regular Customers
16168,3770.6,28,13.296296296296296,11.0,5,5,5,High Value Customers
16169,1822.97,4,22.33333333333333,9.0,5,3,4,Potential High Value Customers
16170,1880.42,7,33.0,51.0,3,4,4,Regular Customers
16171,73.2,1,,60.0,3,1,1,Regular Customers
16172,1140.21,5,36.5,96.0,2,3,4,Regular Customers
16173,1406.57,7,13.833333333333334,16.0,4,4,4,High Value Customers
16174,1009.55,3,12.5,127.0,2,2,4,Regular Customers
16175,1037.59,4,48.66666666666666,95.0,2,3,4,Regular Customers
16177,331.95,1,,51.0,3,1,2,Regular Customers
16178,197.9,1,,139.0,2,1,1,Regular Customers
16179,215.83,1,,61.0,3,1,1,Regular Customers
16180,10226.68,10,16.88888888888889,101.0,2,4,5,At Risk Customers
16181,305.54,1,,74.0,2,1,2,Regular Customers
16182,6617.65,4,74.0,73.0,2,3,5,Regular Customers
16183,338.71000000000004,1,,68.0,3,1,2,Regular Customers
16184,1155.54,7,24.5,65.0,3,4,4,Regular Customers
16185,529.41,2,216.0,17.0,4,2,3,Regular Customers
16186,3991.94,13,29.166666666666668,23.0,4,4,5,High Value Customers
16187,6841.24,16,16.866666666666667,32.0,4,5,5,High Value Customers
16188,981.86,4,66.0,45.0,3,3,4,Regular Customers
16189,215.48,2,70.0,16.0,4,2,1,Regular Customers
16190,215.08,1,,41.0,3,1,1,Regular Customers
16191,4918.22,21,17.9,3.0,5,5,5,High Value Customers
16193,314.45,1,,237.0,1,1,2,Regular Customers
16198,400.68,1,,76.0,2,1,2,Regular Customers
16200,1080.62,2,160.0,5.0,5,2,4,Potential High Value Customers
16201,1821.52,5,26.5,4.0,5,3,4,Potential High Value Customers
16202,365.27,1,,361.0,1,1,2,Regular Customers
16203,589.15,5,78.5,59.0,3,3,3,Regular Customers
16204,405.71,1,,24.0,4,1,2,Regular Customers
16205,754.78,4,49.66666666666666,31.0,4,3,3,Regular Customers
16206,537.0600000000001,4,91.0,55.0,3,3,3,Regular Customers
16207,394.38,1,,26.0,4,1,2,Regular Customers
16208,664.26,2,245.0,45.0,3,2,3,Regular Customers
16209,2262.62,5,39.5,89.0,2,3,5,Regular Customers
16210,21076.3,17,23.25,2.0,5,5,5,High Value Customers
16211,542.77,2,7.0,82.0,2,2,3,Regular Customers
16212,681.19,3,132.0,20.0,4,2,3,Regular Customers
16213,159.0,1,,79.0,2,1,1,Regular Customers
16214,1062.75,3,49.5,171.0,2,2,4,Regular Customers
16215,242.35,1,,81.0,2,1,1,Regular Customers
16216,914.93,1,,268.0,1,1,4,Regular Customers
16217,266.45000000000005,2,47.0,236.0,1,2,2,Regular Customers
16218,3054.87,8,49.142857142857146,30.0,4,4,5,High Value Customers
16221,864.86,3,165.5,37.0,3,2,3,Regular Customers
16222,846.72,1,,319.0,1,1,3,Regular Customers
16224,1295.3,4,64.0,58.0,3,3,4,Regular Customers
16225,1096.32,5,58.25,45.0,3,3,4,Regular Customers
16226,255.12,3,16.0,204.0,1,2,2,Regular Customers
16227,308.32,2,6.0,220.0,1,2,2,Regular Customers
16229,1010.6,2,125.0,88.0,2,2,4,Regular Customers
16230,542.03,2,31.0,190.0,1,2,3,Regular Customers
16232,983.23,5,45.75,33.0,3,3,4,Regular Customers
16233,422.13,5,73.75,72.0,2,3,2,Regular Customers
16235,848.41,5,73.0,41.0,3,3,3,Regular Customers
16236,432.2,1,,79.0,2,1,2,Regular Customers
16239,372.9,3,66.5,57.0,3,2,2,Regular Customers
16240,3699.56,5,17.25,9.0,5,3,5,Potential High Value Customers
16241,2607.87,13,30.0,10.0,5,4,5,High Value Customers
16242,3598.26,8,38.42857142857143,9.0,5,4,5,High Value Customers
16243,409.1,2,21.0,34.0,3,2,2,Regular Customers
16244,1522.75,2,161.0,212.0,1,2,4,Regular Customers
16245,1352.36,4,77.66666666666667,24.0,4,3,4,Potential High Value Customers
16247,114.56,1,,171.0,2,1,1,Regular Customers
16248,152.94,1,,62.0,3,1,1,Regular Customers
16249,1800.07,5,46.75,53.0,3,3,4,Regular Customers
16250,389.44,2,112.0,262.0,1,2,2,Regular Customers
16253,3683.86,2,189.0,67.0,3,2,5,Regular Customers
16255,2609.3,10,38.77777777777778,17.0,4,4,5,High Value Customers
16256,732.63,2,9.0,258.0,1,2,3,Regular Customers
16257,21.95,1,,177.0,2,1,1,Regular Customers
16258,5203.51,5,43.5,46.0,3,3,5,Regular Customers
16260,1035.45,1,,51.0,3,1,4,Regular Customers
16261,746.83,4,76.33333333333333,18.0,4,3,3,Regular Customers
16265,5323.15,10,39.44444444444444,10.0,5,4,5,High Value Customers
16266,861.89,7,22.166666666666668,74.0,2,4,3,At Risk Customers
16268,617.65,2,0.0,72.0,2,2,3,Regular Customers
16270,1141.24,1,,354.0,1,1,4,Regular Customers
16271,1414.24,4,114.33333333333331,16.0,4,3,4,Potential High Value Customers
16272,411.7,1,,117.0,2,1,2,Regular Customers
16274,337.75,1,,374.0,1,1,2,Regular Customers
16275,559.87,1,,197.0,1,1,3,Regular Customers
16276,810.6000000000001,1,,177.0,2,1,3,Regular Customers
16278,537.83,1,,101.0,2,1,3,Regular Customers
16279,1509.58,3,77.5,22.0,4,2,4,Potential High Value Customers
16281,2062.06,1,,73.0,2,1,5,Regular Customers
16282,168.3,1,,340.0,1,1,1,Regular Customers
16283,1529.81,6,40.6,6.0,5,3,4,Potential High Value Customers
16284,823.97,2,19.0,32.0,4,2,3,Regular Customers
16287,142.5,1,,170.0,2,1,1,Regular Customers
16292,280.9,2,4.0,118.0,2,2,2,Regular Customers
16293,2236.74,12,32.63636363636363,9.0,5,4,5,High Value Customers
16295,1328.55,4,18.33333333333333,10.0,5,3,4,Potential High Value Customers
16297,278.55,2,2.0,267.0,1,2,2,Regular Customers
16298,598.2,3,82.0,23.0,4,2,3,Regular Customers
16302,212.82,1,,127.0,2,1,1,Regular Customers
16303,5305.83,4,102.66666666666669,26.0,4,3,5,Potential High Value Customers
16305,361.22,1,,139.0,2,1,2,Regular Customers
16306,602.27,9,19.25,214.0,1,4,3,At Risk Customers
16308,2560.0,4,74.66666666666667,38.0,3,3,5,Regular Customers
16309,686.67,3,74.5,92.0,2,2,3,Regular Customers
16311,616.26,2,32.0,18.0,4,2,3,Regular Customers
16313,274.15000000000003,2,46.0,4.0,5,2,2,Regular Customers
16315,226.37,1,,331.0,1,1,1,Regular Customers
16316,2786.16,10,32.666666666666664,65.0,3,4,5,Regular Customers
16317,1341.65,3,89.0,120.0,2,2,4,Regular Customers
16318,328.15,1,,36.0,3,1,2,Regular Customers
16319,404.4,1,,218.0,1,1,2,Regular Customers
16320,1038.46,2,41.0,173.0,2,2,4,Regular Customers
16321,230.7,7,41.833333333333336,73.0,2,4,1,At Risk Customers
16322,326.75,2,35.0,2.0,5,2,2,Regular Customers
16323,207.50000000000003,1,,197.0,1,1,1,Regular Customers
16324,428.68,3,24.5,129.0,2,2,2,Regular Customers
16325,510.54,5,50.25,45.0,3,3,3,Regular Customers
16326,3085.96,14,25.307692307692307,6.0,5,4,5,High Value Customers
16327,3813.62,6,71.0,15.0,4,3,5,Potential High Value Customers
16330,242.21,4,31.666666666666668,18.0,4,3,1,Regular Customers
16332,1583.2,8,39.57142857142857,29.0,4,4,4,High Value Customers
16333,26626.8,22,14.38095238095238,8.0,5,5,5,High Value Customers
16337,151.05,1,,37.0,3,1,1,Regular Customers
16338,214.8,1,,158.0,2,1,1,Regular Customers
16339,109.95,1,,285.0,1,1,1,Regular Customers
16340,549.07,1,,108.0,2,1,3,Regular Customers
16341,1959.38,6,35.4,25.0,4,3,4,Potential High Value Customers
16342,322.41,4,34.666666666666664,76.0,2,3,2,Regular Customers
16343,370.48,2,0.0,17.0,4,2,2,Regular Customers
16344,101.1,1,,159.0,2,1,1,Regular Customers
16345,575.41,1,,45.0,3,1,3,Regular Customers
16347,887.65,2,25.0,12.0,5,2,3,Regular Customers
16348,1467.11,7,34.666666666666664,33.0,3,4,4,Regular Customers
16349,53.5,1,,291.0,1,1,1,Regular Customers
16350,1106.42,5,86.0,22.0,4,3,4,Potential High Value Customers
16351,153.9,1,,333.0,1,1,1,Regular Customers
16352,494.44,2,20.0,18.0,4,2,3,Regular Customers
16353,6675.71,23,16.636363636363637,4.0,5,5,5,High Value Customers
16354,395.8,2,10.0,64.0,3,2,2,Regular Customers
16356,210.32,4,26.666666666666668,198.0,1,3,1,Regular Customers
16357,658.88,3,90.0,34.0,3,2,3,Regular Customers
16358,2024.95,5,45.75,2.0,5,3,5,Potential High Value Customers
16359,1460.37,11,32.4,8.0,5,4,4,High Value Customers
16360,3406.53,8,12.0,5.0,5,4,5,High Value Customers
16361,896.66,4,20.666666666666668,10.0,5,3,3,Regular Customers
16362,652.07,8,8.428571428571429,33.0,3,4,3,Regular Customers
16363,109.36,1,,54.0,3,1,1,Regular Customers
16364,707.04,2,126.0,12.0,5,2,3,Regular Customers
16365,1540.42,9,43.75,18.0,4,4,4,High Value Customers
16366,327.3,1,,19.0,4,1,2,Regular Customers
16367,804.49,2,325.0,38.0,3,2,3,Regular Customers
16368,497.43,2,26.0,3.0,5,2,3,Regular Customers
16369,1551.58,3,89.0,19.0,4,2,4,Potential High Value Customers
16370,1320.56,4,47.66666666666666,83.0,2,3,4,Regular Customers
16372,367.93,2,0.0,34.0,3,2,2,Regular Customers
16374,465.08,2,196.0,67.0,3,2,2,Regular Customers
16376,977.52,3,4.5,9.0,5,2,4,Potential High Value Customers
16377,676.2,1,,268.0,1,1,3,Regular Customers
16378,362.95,3,31.5,248.0,1,2,2,Regular Customers
16379,2131.9,5,18.5,5.0,5,3,5,Potential High Value Customers
16380,1780.59,1,,62.0,3,1,4,Regular Customers
16383,668.36,2,194.0,75.0,2,2,3,Regular Customers
16384,584.5,2,174.0,90.0,2,2,3,Regular Customers
16385,555.89,3,153.0,61.0,3,2,3,Regular Customers
16386,317.2,2,225.0,29.0,4,2,2,Regular Customers
16387,94.36,1,,323.0,1,1,1,Regular Customers
16389,1362.27,5,57.5,54.0,3,3,4,Regular Customers
16392,221.19,1,,270.0,1,1,1,Regular Customers
16393,2955.9,20,19.31578947368421,3.0,5,5,5,High Value Customers
16394,1412.06,9,29.875,51.0,3,4,4,Regular Customers
16395,1486.9,5,67.5,61.0,3,3,4,Regular Customers
16398,1631.15,4,36.333333333333336,145.0,2,3,4,Regular Customers
16399,406.77,2,216.0,20.0,4,2,2,Regular Customers
16400,303.93,1,,95.0,2,1,2,Regular Customers
16401,4066.49,18,19.176470588235293,2.0,5,5,5,High Value Customers
16402,299.6,2,105.0,265.0,1,2,2,Regular Customers
16403,161.04999999999998,2,10.0,303.0,1,2,1,Regular Customers
16404,443.05,1,,71.0,3,1,2,Regular Customers
16405,167.25,2,8.0,303.0,1,2,1,Regular Customers
16406,163.07,1,,19.0,4,1,1,Regular Customers
16407,2126.93,10,33.333333333333336,13.0,4,4,5,High Value Customers
16409,2028.88,5,70.25,37.0,3,3,5,Regular Customers
16411,214.65,2,350.0,20.0,4,2,1,Regular Customers
16412,151.83,1,,54.0,3,1,1,Regular Customers
16413,262.2,1,,57.0,3,1,2,Regular Customers
16414,126.25,2,259.0,22.0,4,2,1,Regular Customers
16415,210.35,1,,45.0,3,1,1,Regular Customers
16416,1031.4,3,15.0,27.0,4,2,4,Potential High Value Customers
16418,675.27,3,91.0,45.0,3,2,3,Regular Customers
16419,959.48,7,33.166666666666664,113.0,2,4,4,At Risk Customers
16422,34444.8,56,6.4,18.0,4,5,5,High Value Customers
16423,346.12,1,,25.0,4,1,2,Regular Customers
16424,133.56,1,,192.0,1,1,1,Regular Customers
16425,302.7,1,,303.0,1,1,2,Regular Customers
16426,1908.25,10,30.444444444444443,3.0,5,4,4,High Value Customers
16427,241.06,2,21.0,264.0,1,2,1,Regular Customers
16429,284.55,1,,107.0,2,1,2,Regular Customers
16430,300.85,1,,58.0,3,1,2,Regular Customers
16431,642.81,3,42.0,214.0,1,2,3,Regular Customers
16432,287.4,1,,65.0,3,1,2,Regular Customers
16433,184.26,1,,29.0,4,1,1,Regular Customers
16434,1522.25,7,45.0,30.0,4,4,4,High Value Customers
16438,798.35,5,19.25,6.0,5,3,3,Regular Customers
16440,3640.67,5,51.75,8.0,5,3,5,Potential High Value Customers
16441,381.2,2,224.0,68.0,3,2,2,Regular Customers
16442,616.79,3,179.5,2.0,5,2,3,Regular Customers
16444,654.67,4,72.66666666666667,47.0,3,3,3,Regular Customers
16445,230.51,1,,34.0,3,1,1,Regular Customers
16446,2.9,1,,206.0,1,1,1,Regular Customers
16447,259.01,1,,136.0,2,1,2,Regular Customers
16448,188.89,1,,199.0,1,1,1,Regular Customers
16449,674.69,3,45.0,191.0,1,2,3,Regular Customers
16450,311.92,1,,150.0,2,1,2,Regular Customers
16451,266.97,1,,88.0,2,1,2,Regular Customers
16454,5.9,1,,65.0,3,1,1,Regular Customers
16455,1841.18,7,51.333333333333336,64.0,3,4,4,Regular Customers
16456,2158.37,5,68.5,100.0,2,3,5,Regular Customers
16457,208.36,1,,219.0,1,1,1,Regular Customers
16458,3482.74,18,21.058823529411764,3.0,5,5,5,High Value Customers
16460,814.72,3,26.5,29.0,4,2,3,Regular Customers
16461,151.42,1,,178.0,2,1,1,Regular Customers
16462,102.0,4,73.0,65.0,3,3,1,Regular Customers
16463,1397.45,5,45.75,22.0,4,3,4,Potential High Value Customers
16464,1314.68,3,61.5,20.0,4,2,4,Potential High Value Customers
16466,1603.46,7,43.16666666666666,34.0,3,4,4,Regular Customers
16468,74.9,1,,75.0,2,1,1,Regular Customers
16469,650.4300000000001,4,74.33333333333333,24.0,4,3,3,Regular Customers
16470,757.44,5,76.75,52.0,3,3,3,Regular Customers
16471,223.95,1,,275.0,1,1,1,Regular Customers
16473,314.86,4,57.333333333333336,165.0,2,3,2,Regular Customers
16474,1811.31,11,13.8,8.0,5,4,4,High Value Customers
16475,544.3,4,61.66666666666666,89.0,2,3,3,Regular Customers
16477,2494.46,7,51.333333333333336,64.0,3,4,5,Regular Customers
16478,331.0,3,20.0,26.0,4,2,2,Regular Customers
16479,300.83,2,0.0,11.0,5,2,2,Regular Customers
16480,769.29,1,,76.0,2,1,3,Regular Customers
16482,220.62,1,,16.0,4,1,1,Regular Customers
16483,139.35,1,,193.0,1,1,1,Regular Customers
16484,379.4,2,17.0,174.0,2,2,2,Regular Customers
16485,363.65,1,,78.0,2,1,2,Regular Customers
16488,492.2,4,38.333333333333336,34.0,3,3,3,Regular Customers
16491,731.5,1,,47.0,3,1,3,Regular Customers
16493,1329.66,6,51.4,73.0,2,3,4,Regular Customers
16494,826.53,1,,297.0,1,1,3,Regular Customers
16495,684.41,3,136.5,4.0,5,2,3,Regular Customers
16496,1562.22,3,154.0,9.0,5,2,4,Potential High Value Customers
16497,2965.69,6,56.8,50.0,3,3,5,Regular Customers
16498,86.12,3,0.5,162.0,2,2,1,Regular Customers
16499,339.95,3,2.0,361.0,1,2,2,Regular Customers
16500,400.86,6,65.2,5.0,5,3,2,Regular Customers
16503,1421.43,5,63.5,107.0,2,3,4,Regular Customers
16504,484.38,1,,26.0,4,1,3,Regular Customers
16505,777.6,1,,32.0,4,1,3,Regular Customers
16506,90.3,2,21.0,20.0,4,2,1,Regular Customers
16509,363.7,1,,297.0,1,1,2,Regular Customers
16510,248.1,1,,373.0,1,1,2,Regular Customers
16511,948.26,3,122.5,22.0,4,2,4,Potential High Value Customers
16513,874.59,4,13.0,5.0,5,3,3,Regular Customers
16515,1627.13,5,64.75,53.0,3,3,4,Regular Customers
16516,101.7,1,,31.0,4,1,1,Regular Customers
16517,162.7,1,,278.0,1,1,1,Regular Customers
16518,480.92,3,111.5,62.0,3,2,3,Regular Customers
16519,212.98,2,340.0,26.0,4,2,1,Regular Customers
16520,1036.62,3,89.5,187.0,1,2,4,Regular Customers
16523,9295.67,25,13.083333333333334,2.0,5,5,5,High Value Customers
16525,11895.57,28,13.48148148148148,3.0,5,5,5,High Value Customers
16526,290.36,1,,172.0,2,1,2,Regular Customers
16527,228.06000000000003,1,,82.0,2,1,1,Regular Customers
16528,244.41,1,,4.0,5,1,1,Regular Customers
16529,455.25,1,,191.0,1,1,2,Regular Customers
16531,1244.59,7,56.333333333333336,23.0,4,4,4,High Value Customers
16532,6748.8,3,160.5,18.0,4,2,5,Potential High Value Customers
16533,1026.94,4,16.333333333333332,20.0,4,3,4,Potential High Value Customers
16535,593.75,1,,6.0,5,1,3,Regular Customers
16536,539.02,2,3.0,108.0,2,2,3,Regular Customers
16539,1388.81,4,123.66666666666669,3.0,5,3,4,Potential High Value Customers
16542,119.62,1,,54.0,3,1,1,Regular Customers
16545,339.3,1,,165.0,2,1,2,Regular Customers
16546,787.15,2,82.0,291.0,1,2,3,Regular Customers
16549,4154.64,10,36.0,11.0,5,4,5,High Value Customers
16550,2271.2,9,32.5,109.0,2,4,5,At Risk Customers
16551,922.12,3,120.5,96.0,2,2,4,Regular Customers
16552,379.73,2,131.0,243.0,1,2,2,Regular Customers
16553,5668.82,12,17.90909090909091,164.0,2,4,5,At Risk Customers
16554,642.4,6,65.6,4.0,5,3,3,Regular Customers
